image_path,label,img_name
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/170-ok-25.bmp-9.bmp,OK,170-ok-25.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/170-ok-25.bmp-10.bmp,OK,170-ok-25.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/170-ok-25.bmp-11.bmp,OK,170-ok-25.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/109-OK-31-s.bmp-0.bmp,OK,109-OK-31-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/109-OK-31-s.bmp-1.bmp,OK,109-OK-31-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/109-OK-31-s.bmp-2.bmp,OK,109-OK-31-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/109-OK-31-s.bmp-3.bmp,OK,109-OK-31-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/109-OK-31-s.bmp-4.bmp,OK,109-OK-31-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/109-OK-31-s.bmp-5.bmp,OK,109-OK-31-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/109-OK-31-s.bmp-6.bmp,OK,109-OK-31-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/109-OK-31-s.bmp-7.bmp,OK,109-OK-31-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/109-OK-31-s.bmp-8.bmp,OK,109-OK-31-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/109-OK-31-s.bmp-9.bmp,OK,109-OK-31-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/109-OK-31-s.bmp-10.bmp,OK,109-OK-31-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/109-OK-31-s.bmp-11.bmp,OK,109-OK-31-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/320-ng-38.bmp-0.bmp,NG,320-ng-38.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/320-ng-38.bmp-1.bmp,NG,320-ng-38.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/320-ng-38.bmp-2.bmp,NG,320-ng-38.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/320-ng-38.bmp-3.bmp,NG,320-ng-38.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/320-ng-38.bmp-4.bmp,NG,320-ng-38.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/320-ng-38.bmp-5.bmp,NG,320-ng-38.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/320-ng-38.bmp-6.bmp,NG,320-ng-38.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/320-ng-38.bmp-7.bmp,NG,320-ng-38.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/320-ng-38.bmp-8.bmp,NG,320-ng-38.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/320-ng-38.bmp-9.bmp,NG,320-ng-38.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/320-ng-38.bmp-10.bmp,NG,320-ng-38.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/320-ng-38.bmp-11.bmp,NG,320-ng-38.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/199-ok-53.bmp-0.bmp,OK,199-ok-53.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/199-ok-53.bmp-1.bmp,OK,199-ok-53.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/199-ok-53.bmp-2.bmp,OK,199-ok-53.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/199-ok-53.bmp-3.bmp,OK,199-ok-53.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/199-ok-53.bmp-4.bmp,OK,199-ok-53.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/199-ok-53.bmp-5.bmp,OK,199-ok-53.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/199-ok-53.bmp-6.bmp,OK,199-ok-53.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/199-ok-53.bmp-7.bmp,OK,199-ok-53.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/199-ok-53.bmp-8.bmp,OK,199-ok-53.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/199-ok-53.bmp-9.bmp,OK,199-ok-53.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/199-ok-53.bmp-10.bmp,OK,199-ok-53.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/199-ok-53.bmp-11.bmp,OK,199-ok-53.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/305-ng-41.bmp-0.bmp,NG,305-ng-41.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/305-ng-41.bmp-1.bmp,NG,305-ng-41.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/305-ng-41.bmp-2.bmp,NG,305-ng-41.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/305-ng-41.bmp-3.bmp,NG,305-ng-41.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/305-ng-41.bmp-4.bmp,NG,305-ng-41.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/305-ng-41.bmp-5.bmp,NG,305-ng-41.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/305-ng-41.bmp-6.bmp,NG,305-ng-41.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/305-ng-41.bmp-7.bmp,NG,305-ng-41.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/305-ng-41.bmp-8.bmp,NG,305-ng-41.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/305-ng-41.bmp-9.bmp,NG,305-ng-41.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/305-ng-41.bmp-10.bmp,NG,305-ng-41.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/305-ng-41.bmp-11.bmp,NG,305-ng-41.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/5-20201028-ng1.bmp-0.bmp,NG,5-20201028-ng1.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/5-20201028-ng1.bmp-1.bmp,NG,5-20201028-ng1.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/5-20201028-ng1.bmp-2.bmp,NG,5-20201028-ng1.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/5-20201028-ng1.bmp-3.bmp,NG,5-20201028-ng1.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/5-20201028-ng1.bmp-4.bmp,NG,5-20201028-ng1.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/5-20201028-ng1.bmp-5.bmp,NG,5-20201028-ng1.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/5-20201028-ng1.bmp-6.bmp,NG,5-20201028-ng1.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/5-20201028-ng1.bmp-7.bmp,NG,5-20201028-ng1.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/5-20201028-ng1.bmp-8.bmp,NG,5-20201028-ng1.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/5-20201028-ng1.bmp-9.bmp,NG,5-20201028-ng1.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/5-20201028-ng1.bmp-10.bmp,NG,5-20201028-ng1.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/5-20201028-ng1.bmp-11.bmp,NG,5-20201028-ng1.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/268-ng-27.bmp-0.bmp,NG,268-ng-27.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/268-ng-27.bmp-1.bmp,NG,268-ng-27.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/268-ng-27.bmp-2.bmp,NG,268-ng-27.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/268-ng-27.bmp-3.bmp,NG,268-ng-27.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/268-ng-27.bmp-4.bmp,NG,268-ng-27.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/268-ng-27.bmp-5.bmp,NG,268-ng-27.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/268-ng-27.bmp-6.bmp,NG,268-ng-27.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/268-ng-27.bmp-7.bmp,NG,268-ng-27.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/268-ng-27.bmp-8.bmp,NG,268-ng-27.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/268-ng-27.bmp-9.bmp,NG,268-ng-27.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/268-ng-27.bmp-10.bmp,NG,268-ng-27.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/268-ng-27.bmp-11.bmp,NG,268-ng-27.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/28-OK-66-s.bmp-0.bmp,OK,28-OK-66-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/28-OK-66-s.bmp-1.bmp,OK,28-OK-66-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/28-OK-66-s.bmp-2.bmp,OK,28-OK-66-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/28-OK-66-s.bmp-3.bmp,OK,28-OK-66-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/28-OK-66-s.bmp-4.bmp,OK,28-OK-66-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/28-OK-66-s.bmp-5.bmp,OK,28-OK-66-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/28-OK-66-s.bmp-6.bmp,OK,28-OK-66-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/28-OK-66-s.bmp-7.bmp,OK,28-OK-66-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/28-OK-66-s.bmp-8.bmp,OK,28-OK-66-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/28-OK-66-s.bmp-9.bmp,OK,28-OK-66-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/28-OK-66-s.bmp-10.bmp,OK,28-OK-66-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/28-OK-66-s.bmp-11.bmp,OK,28-OK-66-s.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/86-OK-65.bmp-0.bmp,OK,86-OK-65.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/86-OK-65.bmp-1.bmp,OK,86-OK-65.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/86-OK-65.bmp-2.bmp,OK,86-OK-65.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/86-OK-65.bmp-3.bmp,OK,86-OK-65.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/86-OK-65.bmp-4.bmp,OK,86-OK-65.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/86-OK-65.bmp-5.bmp,OK,86-OK-65.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/86-OK-65.bmp-6.bmp,OK,86-OK-65.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/86-OK-65.bmp-7.bmp,OK,86-OK-65.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/86-OK-65.bmp-8.bmp,OK,86-OK-65.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/86-OK-65.bmp-9.bmp,OK,86-OK-65.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/86-OK-65.bmp-10.bmp,OK,86-OK-65.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/86-OK-65.bmp-11.bmp,OK,86-OK-65.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/201-ok-90.bmp-0.bmp,OK,201-ok-90.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/201-ok-90.bmp-1.bmp,OK,201-ok-90.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/201-ok-90.bmp-2.bmp,OK,201-ok-90.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/201-ok-90.bmp-3.bmp,OK,201-ok-90.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/201-ok-90.bmp-4.bmp,OK,201-ok-90.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/201-ok-90.bmp-5.bmp,OK,201-ok-90.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/201-ok-90.bmp-6.bmp,OK,201-ok-90.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/201-ok-90.bmp-7.bmp,OK,201-ok-90.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/201-ok-90.bmp-8.bmp,OK,201-ok-90.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/201-ok-90.bmp-9.bmp,OK,201-ok-90.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/201-ok-90.bmp-10.bmp,OK,201-ok-90.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/201-ok-90.bmp-11.bmp,OK,201-ok-90.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/72-OK-40.bmp-0.bmp,OK,72-OK-40.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/72-OK-40.bmp-1.bmp,OK,72-OK-40.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/72-OK-40.bmp-2.bmp,OK,72-OK-40.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/72-OK-40.bmp-3.bmp,OK,72-OK-40.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/72-OK-40.bmp-4.bmp,OK,72-OK-40.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/72-OK-40.bmp-5.bmp,OK,72-OK-40.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/72-OK-40.bmp-6.bmp,OK,72-OK-40.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/72-OK-40.bmp-7.bmp,OK,72-OK-40.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/72-OK-40.bmp-8.bmp,OK,72-OK-40.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/72-OK-40.bmp-9.bmp,OK,72-OK-40.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/72-OK-40.bmp-10.bmp,OK,72-OK-40.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/72-OK-40.bmp-11.bmp,OK,72-OK-40.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/9-OK-32.bmp-0.bmp,OK,9-OK-32.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/9-OK-32.bmp-1.bmp,OK,9-OK-32.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/9-OK-32.bmp-2.bmp,OK,9-OK-32.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/9-OK-32.bmp-3.bmp,OK,9-OK-32.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/9-OK-32.bmp-4.bmp,OK,9-OK-32.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/9-OK-32.bmp-5.bmp,OK,9-OK-32.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/9-OK-32.bmp-6.bmp,OK,9-OK-32.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/9-OK-32.bmp-7.bmp,OK,9-OK-32.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/9-OK-32.bmp-8.bmp,OK,9-OK-32.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/9-OK-32.bmp-9.bmp,OK,9-OK-32.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/9-OK-32.bmp-10.bmp,OK,9-OK-32.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/9-OK-32.bmp-11.bmp,OK,9-OK-32.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/213-ok-97.bmp-0.bmp,OK,213-ok-97.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/213-ok-97.bmp-1.bmp,OK,213-ok-97.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/213-ok-97.bmp-2.bmp,OK,213-ok-97.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/213-ok-97.bmp-3.bmp,OK,213-ok-97.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/213-ok-97.bmp-4.bmp,OK,213-ok-97.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/213-ok-97.bmp-5.bmp,OK,213-ok-97.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/213-ok-97.bmp-6.bmp,OK,213-ok-97.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/213-ok-97.bmp-7.bmp,OK,213-ok-97.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/213-ok-97.bmp-8.bmp,OK,213-ok-97.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/213-ok-97.bmp-9.bmp,OK,213-ok-97.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/213-ok-97.bmp-10.bmp,OK,213-ok-97.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/213-ok-97.bmp-11.bmp,OK,213-ok-97.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/0-20201028-ok5.bmp-0.bmp,OK,0-20201028-ok5.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/0-20201028-ok5.bmp-1.bmp,OK,0-20201028-ok5.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/0-20201028-ok5.bmp-2.bmp,OK,0-20201028-ok5.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/0-20201028-ok5.bmp-3.bmp,OK,0-20201028-ok5.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/0-20201028-ok5.bmp-4.bmp,OK,0-20201028-ok5.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/0-20201028-ok5.bmp-5.bmp,OK,0-20201028-ok5.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/0-20201028-ok5.bmp-6.bmp,OK,0-20201028-ok5.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/0-20201028-ok5.bmp-7.bmp,OK,0-20201028-ok5.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/0-20201028-ok5.bmp-8.bmp,OK,0-20201028-ok5.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/0-20201028-ok5.bmp-9.bmp,OK,0-20201028-ok5.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/0-20201028-ok5.bmp-10.bmp,OK,0-20201028-ok5.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/0-20201028-ok5.bmp-11.bmp,OK,0-20201028-ok5.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/219-ok-7.bmp-0.bmp,OK,219-ok-7.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/219-ok-7.bmp-1.bmp,OK,219-ok-7.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/219-ok-7.bmp-2.bmp,OK,219-ok-7.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/219-ok-7.bmp-3.bmp,OK,219-ok-7.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/219-ok-7.bmp-4.bmp,OK,219-ok-7.bmp
/Users/ptaneja/Desktop/triplet-loss-anomaly-detection/images/augmented_images/219-ok-7.bmp-5.bmp,OK,219-ok-7.bmp
